disease,scenario,lga_canonical,cases_status_quo_mean,cases_scenario_mean,cases_avoided_median,cases_avoided_mean,cases_avoided_2.5,cases_avoided_97.5,P_avoided_gt_0,significant_95
dm,no2_minus_10,Ajeromi/Ifelodun,0.28261952060115153,0.27674331596988666,0.002943241480261538,0.005876204631264846,-0.015036687768764302,0.04322680163001667,0.702,no
dm,no2_minus_10,Alimosho,131.15889613483714,127.79538124919227,2.5500103289903535,3.363514885644845,-7.792417426961308,19.064619027003353,0.702,no
dm,no2_minus_10,Amuwo Odofin,10.173269611796924,9.992970914553528,0.13238299768452721,0.18029869724339623,-0.3837020629638859,1.044901947252605,0.702,no
dm,no2_minus_10,Apapa,4.197072149282859,4.0993539332536795,0.07660529636540814,0.0977182160291802,-0.24397207747746355,0.6032361334493838,0.702,no
dm,no2_minus_10,Badagry,7.761401016534588,7.682073053420471,0.05860300185724765,0.07932796311411855,-0.19192734209071877,0.4991566189238503,0.702,no
dm,no2_minus_10,Epe,1.1520039765156689,1.136139126377374,0.008451413416113579,0.015864850138294955,-0.03226110646625741,0.09502450992242377,0.702,no
dm,no2_minus_10,Eti Osa,15.017116828627419,14.713765288147112,0.22643081199530402,0.303351540480307,-0.7194834428300199,1.780677452113513,0.702,no
dm,no2_minus_10,Ibeju Lekki,0.4610462482898077,0.4554947921263573,0.0026725455312037183,0.005551456163450508,-0.011497038990170185,0.037718763672129826,0.702,no
dm,no2_minus_10,Ifako/Ijaye,57.21166324923632,55.494786064353036,1.3450243710858345,1.7168771848832765,-3.873389499850797,9.779514521898335,0.702,no
dm,no2_minus_10,Ikeja,70.38086558184521,67.97271596811919,1.9262508759546257,2.408149613726029,-6.515527161053911,14.200004108471461,0.702,no
dm,no2_minus_10,Ikorodu,60.25237270735112,58.88803454496204,1.0781700148141908,1.364338162389084,-3.341305274876783,7.7076260240489,0.702,no
dm,no2_minus_10,Kosofe,46.828790744768554,45.239895030361005,1.2310017462178795,1.5888957144075544,-4.03588657713607,8.784719878582822,0.702,no
dm,no2_minus_10,Lagos Island,2.3069773318115945,2.250955536171119,0.044461449431597355,0.05602179564047523,-0.15606148199603062,0.3209525094065909,0.702,no
dm,no2_minus_10,Lagos Mainland,10.949801794465055,10.6401661072153,0.2659968259885872,0.3096356872497554,-0.9819620975530711,1.875467789223204,0.702,no
dm,no2_minus_10,Mushin,12.678037139600683,12.268129883682601,0.3382400452804455,0.40990725591808125,-1.1371723178260849,2.437924197312324,0.702,no
dm,no2_minus_10,Ojo,33.26342832990441,32.76974806492109,0.3672060354499589,0.49368026498331413,-1.0752346530230508,2.7173304392439404,0.702,no
dm,no2_minus_10,Oshodi/Isolo,25.75395251898482,24.998962164257676,0.6205745151907189,0.7549903547271483,-1.956991424566854,4.261296407539101,0.702,no
dm,no2_minus_10,Shomolu,14.864916322407122,14.344146383375588,0.4181538443782671,0.520769939031533,-1.2378483531836686,2.938910743385242,0.702,no
dm,no2_minus_10,Surulere,19.204815585548822,18.722091383977933,0.41972544607420925,0.4827242015708873,-1.386581645805138,2.734086320117099,0.702,no
dm,no2_minus_10,LAGOS STATE,550.7441894142856,535.6071782689635,11.93502055597449,15.13701114532209,-38.46577419187139,87.5171559540794,0.702,no
dm,no2_minus_20,Agege,26.84514262187635,25.013865458029635,1.424205656539895,1.831277163846716,-4.598057725035814,10.460802971783151,0.702,no
dm,no2_minus_20,Ajeromi/Ifelodun,0.28261952060115153,0.27133927000840774,0.005801307107117931,0.0112802505927438,-0.03076274859988057,0.08443935628514959,0.702,no
dm,no2_minus_20,Alimosho,131.15889613483714,124.74428077119681,5.047820576345465,6.414615363640307,-16.064609873508946,37.01572193564187,0.702,no
dm,no2_minus_20,Amuwo Odofin,10.173269611796924,9.824033306869525,0.2627033440620843,0.3492363049274003,-0.7843514753030256,2.0230425869150426,0.702,no
dm,no2_minus_20,Apapa,4.197072149282859,4.010942042262166,0.15032458348765143,0.18613010702069324,-0.495246339716959,1.1467649212262638,0.702,no
dm,no2_minus_20,Badagry,7.761401016534588,7.605646617164617,0.11593773297664256,0.15575439936997157,-0.3878965093626386,0.985095484119009,0.702,no
dm,no2_minus_20,Epe,1.1520039765156689,1.1210366724744936,0.016777039362275314,0.03096730404117531,-0.06519400254884274,0.18514615907720453,0.702,no
dm,no2_minus_20,Eti Osa,15.017116828627419,14.433097281194293,0.4482965995182182,0.5840195474331265,-1.4737190346925466,3.4035973352636066,0.702,no
dm,no2_minus_20,Ibeju Lekki,0.4610462482898077,0.45016030765428705,0.0052994946398123854,0.010885940635520692,-0.02322621131417881,0.07414614915930236,0.702,no
dm,no2_minus_20,Ifako/Ijaye,57.21166324923632,53.96281702048589,2.6651633652023037,3.2488462287504185,-8.07444302865931,18.504160854022516,0.702,no
dm,no2_minus_20,Ikeja,70.38086558184521,65.89372779891458,3.7748375915233474,4.487137782930621,-13.566239279364684,26.712376889828825,0.702,no
dm,no2_minus_20,Ikorodu,60.25237270735112,57.637337854106654,2.1282123326732822,2.6150348532444587,-6.869637843138916,14.894112737742828,0.702,no
dm,no2_minus_20,Kosofe,46.828790744768554,43.848555310235255,2.4075574454053683,2.980235434533297,-8.380757307669741,16.49983012474015,0.702,no
dm,no2_minus_20,Lagos Island,2.3069773318115945,2.200410693047298,0.08740651768403962,0.1065666387642962,-0.319371385717811,0.609665852895633,0.702,no
dm,no2_minus_20,Lagos Mainland,10.949801794465055,10.368395622559525,0.525426486930574,0.5814061719055291,-2.0459785793560568,3.5574616987174426,0.702,no
dm,no2_minus_20,Mushin,12.678037139600683,11.913864984478899,0.664636813219019,0.764172155121786,-2.3909486970928464,4.657115759314905,0.702,no
dm,no2_minus_20,Ojo,33.26342832990441,32.30189913525519,0.7289327532090768,0.9615291946492177,-2.1937520309483043,5.34032134039481,0.702,no
dm,no2_minus_20,Oshodi/Isolo,25.75395251898482,24.329296683969762,1.216481760360912,1.4246558350150598,-4.065018567694995,8.12078865011598,0.702,no
dm,no2_minus_20,Shomolu,14.864916322407122,13.894358112603328,0.8177311337054274,0.9705582098037953,-2.6195528973743425,5.598587997826242,0.702,no
dm,no2_minus_20,Surulere,19.204815585548822,18.29127206360142,0.8236024753011701,0.9135435219474015,-2.862710560244538,5.231537758033127,0.702,no
dm,no2_minus_20,LAGOS STATE,550.7441894142856,522.1163370061121,23.4930529129517,28.627852408173535,-79.86052790781741,166.40523664069107,0.702,no
dm,no2_minus_50,Agege,26.84514262187635,23.12994811836354,3.3746562805864535,3.71519450351281,-13.461697863376068,22.11609176960505,0.702,no
dm,no2_minus_50,Ajeromi/Ifelodun,0.28261952060115153,0.2577358230966133,0.013729466550159428,0.024883697504538223,-0.0828169569536614,0.1947448325307529,0.702,no
dm,no2_minus_50,Alimosho,131.15889613483714,117.29342268124726,12.275203460995037,13.86547345358986,-44.134390625270484,84.37495543573867,0.702,no
dm,no2_minus_50,Amuwo Odofin,10.173269611796924,9.380922565364985,0.641619591941216,0.7923470464319409,-2.124743322523493,4.598245249135672,0.702,no
dm,no2_minus_50,Apapa,4.197072149282859,3.796919285448829,0.36151635814894756,0.4001528638340305,-1.3100136798198792,2.528594594359677,0.702,no
dm,no2_minus_50,Badagry,7.761401016534588,7.393091396971726,0.2828460302125504,0.3683096195628633,-1.0010176671422177,2.367090082363056,0.702,no
dm,no2_minus_50,Epe,1.1520039765156689,1.0800697670054034,0.04133222755649443,0.07193420951026573,-0.16859858606718905,0.43456395582999463,0.702,no
dm,no2_minus_50,Eti Osa,15.017116828627419,13.717161739950953,1.0750375316051037,1.2999550886764646,-3.9650144196026686,7.656785216325925,0.702,no
dm,no2_minus_50,Ibeju Lekki,0.4610462482898077,0.43540263649510763,0.013083009986673791,0.02564361179470015,-0.05986798454239508,0.1770932691737615,0.702,no
dm,no2_minus_50,Ifako/Ijaye,57.21166324923632,50.359931172826485,6.366308419082083,6.851732076409821,-22.44240111757611,41.5359389037771,0.702,no
dm,no2_minus_50,Ikeja,70.38086558184521,61.39808496162655,9.015232861058681,8.982780620218653,-38.425438306512994,57.48858082736188,0.702,no
dm,no2_minus_50,Ikorodu,60.25237270735112,54.510741956410364,5.112278072991202,5.741630750940755,-18.762219463277095,34.40936956036286,0.702,no
dm,no2_minus_50,Kosofe,46.828790744768554,40.72210557681811,5.6350114559162545,6.106685167950449,-23.55411266600217,35.5300345076204,0.702,no
dm,no2_minus_50,Lagos Island,2.3069773318115945,2.0786675327710835,0.20868550722353996,0.22830979904051094,-0.8669627999025041,1.3419815572105953,0.702,no
dm,no2_minus_50,Lagos Mainland,10.949801794465055,9.757676721545735,1.2461247976585237,1.1921250729193194,-5.568942909874291,7.639802674064188,0.702,no
dm,no2_minus_50,Mushin,12.678037139600683,11.147444349708264,1.5840490997407284,1.5305927898924192,-6.981321026277824,9.929941438914408,0.702,no
dm,no2_minus_50,Ojo,33.26342832990441,31.04474937840875,1.7782213840027525,2.2186789514956557,-5.826781628682386,12.477143799947576,0.702,no
dm,no2_minus_50,Oshodi/Isolo,25.75395251898482,22.779114280782117,2.8961037467156006,2.9748382382027074,-11.312654328398612,17.654253095048748,0.702,no
dm,no2_minus_50,Shomolu,14.864916322407122,12.919559726988536,1.9135885401681474,1.9453565954185859,-7.849175567896866,11.996408046234986,0.702,no
dm,no2_minus_50,Surulere,19.204815585548822,17.281972425141795,1.9431901819481427,1.9228431604070297,-7.9285865927291646,12.124772362972466,0.702,no
dm,no2_minus_50,LAGOS STATE,550.7441894142856,490.4847220969722,56.27575951852775,60.25946731731338,-222.5461794209817,368.2897667432785,0.702,no
dm,ndvi_plus_10,Agege,26.84514262187635,26.40391345409267,0.34272336312706564,0.4412291677836798,-0.8703377248597346,2.462494205540967,0.722,no
dm,ndvi_plus_10,Ajeromi/Ifelodun,0.28261952060115153,0.2766935912444979,0.00236316501337238,0.005925929356653634,-0.010050329977786671,0.04436747696938701,0.722,no
dm,ndvi_plus_10,Alimosho,131.15889613483714,127.49716512244615,2.970374038514091,3.661731012390964,-7.228366554624839,19.84800121208593,0.722,no
dm,ndvi_plus_10,Amuwo Odofin,10.173269611796924,9.819443589427648,0.3008084018323287,0.35382602236927585,-0.7166463228774509,1.9970041560394256,0.722,no
dm,ndvi_plus_10,Apapa,4.197072149282859,4.111867683135179,0.06033730271779736,0.08520446614768087,-0.14315421532022182,0.48659604875745033,0.722,no
dm,ndvi_plus_10,Badagry,7.761401016534588,7.420719082784772,0.2847128246513697,0.3406819337498165,-0.7225954888541531,1.8577126249062825,0.722,no
dm,ndvi_plus_10,Epe,1.1520039765156689,1.1072876807225989,0.03570819247104934,0.04471629579307007,-0.13117920262530922,0.2604882721124473,0.722,no
dm,ndvi_plus_10,Eti Osa,15.017116828627419,14.638398728865857,0.306594499978011,0.37871809976156195,-0.7201494445631567,2.2404981109234576,0.722,no
dm,ndvi_plus_10,Ibeju Lekki,0.4610462482898077,0.4419780802177577,0.01244539428337546,0.019068168072050116,-0.06357844298106695,0.12280790394813416,0.722,no
dm,ndvi_plus_10,Ifako/Ijaye,57.21166324923632,56.01134344692856,0.9486383593846597,1.2003198023077621,-2.4492657332181755,6.777890064988318,0.722,no
dm,ndvi_plus_10,Ikeja,70.38086558184521,68.92911355450318,1.078180503475437,1.4517520273420368,-2.5379502005685266,8.003551497172978,0.722,no
dm,ndvi_plus_10,Ikorodu,60.25237270735112,57.8430953442831,1.9932663464082232,2.409277363068011,-5.085381924376479,13.321463484369731,0.722,no
dm,ndvi_plus_10,Kosofe,46.828790744768554,45.27683067659847,1.3067862424764147,1.5519600681700827,-3.348519427553102,8.551213391279505,0.722,no
dm,ndvi_plus_10,Lagos Island,2.3069773318115945,2.259879704457507,0.034518178773285446,0.04709762735408742,-0.08369625847247114,0.29135323537044383,0.722,no
dm,ndvi_plus_10,Lagos Mainland,10.949801794465055,10.792794825188553,0.11311729622695799,0.15700696927650237,-0.25112547584077377,0.9333950412589215,0.722,no
dm,ndvi_plus_10,Mushin,12.678037139600683,12.443746860394983,0.1801519360920696,0.2342902792057015,-0.38305982544555356,1.360338942310281,0.722,no
dm,ndvi_plus_10,Ojo,33.26342832990441,31.908648116270147,1.1434780147561838,1.354780213634261,-3.0947517032028604,7.5031169984529775,0.722,no
dm,ndvi_plus_10,Oshodi/Isolo,25.75395251898482,25.089113649751052,0.5417333406973963,0.6648388692337664,-1.2398370448032703,3.6250247986269906,0.722,no
dm,ndvi_plus_10,Shomolu,14.864916322407122,14.614619065775898,0.18826843032981255,0.2502972566312245,-0.482134389559004,1.4244633973922056,0.722,no
dm,ndvi_plus_10,Surulere,19.204815585548822,18.891827668002477,0.219812395865441,0.3129879175463409,-0.4990426911944033,1.782159178311551,0.722,no
dm,ndvi_plus_10,LAGOS STATE,550.7441894142856,535.7784799250911,12.260469960127834,14.96570948919453,-29.992914325868828,83.4274895982197,0.722,no
dm,ndvi_plus_20,Agege,26.84514262187635,25.988481402619136,0.6789514124461515,0.8566612192572126,-1.7608537537375728,4.784318693054488,0.722,no
dm,ndvi_plus_20,Ajeromi/Ifelodun,0.28261952060115153,0.2711357105549202,0.004687637437822648,0.011483810046231368,-0.020270626838327987,0.08539713349627173,0.722,no
dm,ndvi_plus_20,Alimosho,131.15889613483714,124.19983837053745,5.8443856955479845,6.959057764299676,-14.799919867860394,37.54845143500916,0.722,no
dm,ndvi_plus_20,Amuwo Odofin,10.173269611796924,9.514446824471651,0.5933613161646161,0.6588227873252718,-1.4750462155430848,3.762502790322312,0.722,no
dm,ndvi_plus_20,Apapa,4.197072149282859,4.032477016904075,0.11898259281496149,0.1645951323787845,-0.29190782383650754,0.9462608343790129,0.722,no
dm,ndvi_plus_20,Badagry,7.761401016534588,7.1376727009777365,0.5524068935262874,0.6237283155568515,-1.5085519729046701,3.498326949254231,0.722,no
dm,ndvi_plus_20,Epe,1.1520039765156689,1.0697266350155956,0.07013682043691,0.08227734150007326,-0.27700113785039304,0.49277505620296486,0.722,no
dm,ndvi_plus_20,Eti Osa,15.017116828627419,14.294869329627327,0.6028690951341944,0.7222474990000902,-1.4731936286705862,4.3072881555358515,0.722,no
dm,ndvi_plus_20,Ibeju Lekki,0.4610462482898077,0.42653601876946895,0.02404860830663208,0.034510229520338796,-0.1362378870183905,0.22477256464854878,0.722,no
dm,ndvi_plus_20,Ifako/Ijaye,57.21166324923632,54.9012654557554,1.8727791541040943,2.310397793480915,-4.979204726223244,12.83918453857679,0.722,no
dm,ndvi_plus_20,Ikeja,70.38086558184521,67.57801495045086,2.141902390512719,2.8028506313943415,-5.219473197700823,15.391306021190477,0.722,no
dm,ndvi_plus_20,Ikorodu,60.25237270735112,55.7915136640861,3.926149524291908,4.46085904326502,-10.658773094440368,24.462107932771694,0.722,no
dm,ndvi_plus_20,Kosofe,46.828790744768554,43.92230998233226,2.567614140134687,2.906480762436297,-6.947496224878379,15.81607775850014,0.722,no
dm,ndvi_plus_20,Lagos Island,2.3069773318115945,2.216090232954628,0.06833887230014846,0.0908870988569668,-0.16978962176639625,0.5652073512680601,0.722,no
dm,ndvi_plus_20,Lagos Mainland,10.949801794465055,10.642914061733679,0.22507314128967382,0.30688773273137754,-0.5077186521911417,1.8305089831165091,0.722,no
dm,ndvi_plus_20,Mushin,12.678037139600683,12.223973332204945,0.35612820776347487,0.45406380739573876,-0.7798925417304349,2.6455686946684858,0.722,no
dm,ndvi_plus_20,Ojo,33.26342832990441,30.759734613561683,2.232151321901167,2.503693716342721,-6.452867174604398,13.845665838529623,0.722,no
dm,ndvi_plus_20,Oshodi/Isolo,25.75395251898482,24.485782833894874,1.0688276156769883,1.2681696850899449,-2.546381057646336,6.845863166700662,0.722,no
dm,ndvi_plus_20,Shomolu,14.864916322407122,14.378960222933124,0.37267173821160027,0.4859560994739985,-0.9773867488460067,2.772336321031817,0.722,no
dm,ndvi_plus_20,Surulere,19.204815585548822,18.595066873404917,0.43638145682605955,0.6097487121439032,-1.0116891362164178,3.451653159876328,0.722,no
dm,ndvi_plus_20,LAGOS STATE,550.7441894142856,522.4308102327898,24.223995164315177,28.31337918149575,-61.52890806290721,158.98620927798535,0.722,no
dm,ndvi_plus_50,Agege,26.84514262187635,24.88604181690088,1.664293499054005,1.9591008049754701,-4.570019581475831,11.054023593217083,0.722,no
dm,ndvi_plus_50,Ajeromi/Ifelodun,0.28261952060115153,0.256489777891941,0.011488349117799501,0.026129742709210525,-0.05175147575121556,0.19971133729918442,0.722,no
dm,ndvi_plus_50,Alimosho,131.15889613483714,116.2450000851498,14.104743447357027,14.913896049687317,-41.0381007170047,83.46092889701232,0.722,no
dm,ndvi_plus_50,Amuwo Odofin,10.173269611796924,8.851805409741592,1.403230851964122,1.3214642020553324,-4.052155667933249,7.6756975653668365,0.722,no
dm,ndvi_plus_50,Apapa,4.197072149282859,3.8262670294307806,0.28758660136073644,0.3708051198520794,-0.766988161357021,2.1603431510622078,0.722,no
dm,ndvi_plus_50,Badagry,7.761401016534588,6.577591354976721,1.2823428514523523,1.1838096615578673,-4.352426955625628,7.0965222569496875,0.722,no
dm,ndvi_plus_50,Epe,1.1520039765156689,0.9936042779431326,0.1638291930872901,0.1583996985725364,-0.7682108555174701,1.062731681063936,0.722,no
dm,ndvi_plus_50,Eti Osa,15.017116828627419,13.453243794280418,1.4278678962841718,1.5638730343470013,-3.9305872928232115,9.294931529086336,0.722,no
dm,ndvi_plus_50,Ibeju Lekki,0.4610462482898077,0.39869839409363783,0.053705012519320416,0.062347854196169956,-0.4227656975190356,0.4649214338449953,0.722,no
dm,ndvi_plus_50,Ifako/Ijaye,57.21166324923632,52.06428775281243,4.5456857055130016,5.147375496423882,-13.080219565093932,28.62862026658391,0.722,no
dm,ndvi_plus_50,Ikeja,70.38086558184521,64.07679154513522,5.238013067184486,6.304074036709979,-14.278818431704474,35.32523163986812,0.722,no
dm,ndvi_plus_50,Ikorodu,60.25237270735112,51.44826864592831,9.368347600488834,8.804104061422805,-30.726715020270767,48.808734981812485,0.722,no
dm,ndvi_plus_50,Kosofe,46.828790744768554,40.885017564993156,6.106268167191843,5.943773179775398,-19.209473821971645,33.476994330695334,0.722,no
dm,ndvi_plus_50,Lagos Island,2.3069773318115945,2.1028656896143643,0.16610609661422732,0.20411164219723008,-0.4439639106114313,1.2921272190250175,0.722,no
dm,ndvi_plus_50,Lagos Mainland,10.949801794465055,10.233440458512854,0.5532469647163176,0.7163613359522011,-1.3115078720295268,4.260888228853151,0.722,no
dm,ndvi_plus_50,Mushin,12.678037139600683,11.64500090632759,0.8672526322302474,1.033036233273091,-2.0862079127765734,6.084793000445663,0.722,no
dm,ndvi_plus_50,Ojo,33.26342832990441,28.352757633761186,5.208086597144453,4.910670696143218,-18.30010292520696,28.075680274307977,0.722,no
dm,ndvi_plus_50,Oshodi/Isolo,25.75395251898482,23.005734212225224,2.5570963538414713,2.748218306759596,-6.986921059927843,14.516598777986589,0.722,no
dm,ndvi_plus_50,Shomolu,14.864916322407122,13.753489969748284,0.9123677590364769,1.1114263526588375,-2.5393112101047537,6.3490905571227785,0.722,no
dm,ndvi_plus_50,Surulere,19.204815585548822,17.795477661784798,1.06725961091169,1.409337923764027,-2.6617889262745256,7.918837747985347,0.722,no
dm,ndvi_plus_50,LAGOS STATE,550.7441894142856,490.8518739812523,57.27523208519051,59.89231543303325,-169.23578862731176,334.22484684019076,0.722,no
dm,combined_no2m20_ndvip20,Agege,26.84514262187635,24.134557842288427,2.169872161394724,2.7105847795879168,-2.3770716207961793,11.25775145159553,0.84,no
dm,combined_no2m20_ndvip20,Ajeromi/Ifelodun,0.28261952060115153,0.2597136410210217,0.011213883359403789,0.022905879580129886,-0.008451030323087572,0.12591510886854737,0.88,no
dm,combined_no2m20_ndvip20,Alimosho,131.15889613483714,117.64898369137988,10.77426140480641,13.509912443457239,-5.082722559391906,45.415671487841195,0.878,no
dm,combined_no2m20_ndvip20,Amuwo Odofin,10.173269611796924,9.153784586450472,0.8181077311170843,1.019485025346452,-0.7672580154123183,3.8773161293518776,0.842,no
dm,combined_no2m20_ndvip20,Apapa,4.197072149282859,3.8431009963783804,0.27488708334502254,0.3539711529044793,-0.19194778672347657,1.285055038884886,0.88,no
dm,combined_no2m20_ndvip20,Badagry,7.761401016534588,6.976008177348935,0.6598916993860775,0.7853928391856536,-1.0012456836842616,3.220458581629987,0.792,no
dm,combined_no2m20_ndvip20,Epe,1.1520039765156689,1.0376283971454405,0.08952514963004474,0.11437557937022853,-0.15636066305164603,0.5559889963337942,0.804,no
dm,combined_no2m20_ndvip20,Eti Osa,15.017116828627419,13.698883215566209,1.0728569142417834,1.3182336130612096,-0.6169491631741428,4.569888294652956,0.864,no
dm,combined_no2m20_ndvip20,Ibeju Lekki,0.4610462482898077,0.41514215140409316,0.03158688234846121,0.04590409688571457,-0.07744319009979964,0.25172094864972755,0.794,no
dm,combined_no2m20_ndvip20,Ifako/Ijaye,57.21166324923632,51.601444505727095,4.603351644899071,5.610218743509214,-3.562012906878049,21.316565859535544,0.874,no
dm,combined_no2m20_ndvip20,Ikeja,70.38086558184521,63.01237886238614,6.219342692857701,7.368486719459066,-6.780039897115905,28.288229154913324,0.856,no
dm,combined_no2m20_ndvip20,Ikorodu,60.25237270735112,53.08606653028948,5.598479547245949,7.166306177061635,-4.749768789520603,26.074526833681954,0.856,no
dm,combined_no2m20_ndvip20,Kosofe,46.828790744768554,40.84793291601553,4.885548539922139,5.980857828753014,-2.625276382561896,20.886815516183717,0.878,no
dm,combined_no2m20_ndvip20,Lagos Island,2.3069773318115945,2.1078264178206445,0.14591129124455404,0.19915091399095003,-0.1330521613612269,0.8058075566442615,0.88,no
dm,combined_no2m20_ndvip20,Lagos Mainland,10.949801794465055,10.054514569791786,0.7433774132351623,0.8952872246732692,-1.074230758000544,3.720452167615624,0.83,no
dm,combined_no2m20_ndvip20,Mushin,12.678037139600683,11.446833912555467,1.0172649413546377,1.2312032270452151,-1.3347339656780095,4.670832941073411,0.85,no
dm,combined_no2m20_ndvip20,Ojo,33.26342832990441,29.767872629109977,2.8360651866778586,3.49555570079443,-3.4870607529092155,14.281313736612994,0.812,no
dm,combined_no2m20_ndvip20,Oshodi/Isolo,25.75395251898482,23.029366239352278,2.2558319891529983,2.7245862796325393,-1.580102171859531,9.353668629121465,0.878,no
dm,combined_no2m20_ndvip20,Shomolu,14.864916322407122,13.394552021471458,1.2609199821331591,1.4703643009356635,-1.5226688410166778,6.008521643485487,0.84,no
dm,combined_no2m20_ndvip20,Surulere,19.204815585548822,17.669340139549295,1.2767124056469594,1.535475445999526,-1.5289848755480258,5.78409849129473,0.856,no
dm,combined_no2m20_ndvip20,LAGOS STATE,550.7441894142856,493.185931443052,46.4986553557675,57.558257971233544,-25.581246574342874,193.21018429621762,0.88,no
